,0
11757.G440282476,38859.0
11757.G440305182,38854.0
11757.G440981056,38847.0
11757.G440883592,38841.0
11757.G440205499,38837.0
11757.G440606318,38835.0
11757.G441802138,38820.0
11757.G445224235,38815.0
11757.G440883616,38813.0
11757.G440282501,38810.0
11757.G441424119,38809.0
11757.G441303295,38804.0
11757.G440104417,38801.0
11757.G440981226,38800.0
11757.G440282359,38790.0
11757.G441284235,38789.0
11757.G441303350,38787.0
11757.G441303006,38783.0
11757.G441502083,38782.0
11757.G441284305,38777.0
11757.G440305225,38768.0
11757.G440883408,38767.0
11757.G440305110,38767.0
11757.G440606404,38765.0
11757.G440305440,38760.0
11757.G441303521,38750.0
11757.G440205446,38744.0
11757.G445302638,38740.0
11757.G441284127,38727.0
11757.G445224210,38718.0
11757.G441802385,38718.0
11757.G440606305,38713.0
11757.G445302439,38712.0
11757.G440205264,38706.0
11757.G440282452,38702.0
11757.G445224023,38675.0
11757.G441424056,38654.0
11757.G441284122,38648.0
11757.G441284218,38645.0
11757.G440981325,38642.0
11757.G441303322,38638.0
11757.G440104329,38635.0
11757.G440981493,38633.0
11757.G440883581,38628.0
11757.G445302318,38627.0
11757.G440205558,38614.0
11757.G440305481,38608.0
11757.G440305565,38605.0
11757.G440883404,38603.0
11757.G445302054,38597.0
11757.G440981523,38596.0
11757.G441284466,38586.0
11757.G441284529,38572.0
11757.G441303135,38568.0
11757.G441502408,38566.0
11757.G441284048,38564.0
11757.G441284567,38550.0
11757.G441284439,38544.0
11757.G440981479,38542.0
11757.G440305203,38539.0
11757.G441502070,38536.0
11757.G440305703,38519.0
11757.G440981093,38511.0
11757.G441802302,38499.0
11757.G440282412,38497.0
11757.G440282567,38488.0
11757.G445302488,38478.0
11757.G440205507,38476.0
11757.G440205277,38474.0
11757.G441502098,38472.0
11757.G440205033,38472.0
11757.G440305407,38465.0
11757.G441303459,38464.0
11757.G440282481,38461.0
11757.G445224043,38452.0
11757.G441284499,38438.0
11757.G441303010,38433.0
11757.G440606328,38429.0
11757.G441284648,38424.0
11757.G441303369,38423.0
11757.G441802545,38410.0
11757.G441284316,38407.0
11757.G441802549,38398.0
11757.G445224493,38391.0
11757.G445224243,38384.0
11757.G440883506,38376.0
11757.G440981465,38376.0
11757.G440104348,38373.0
11757.G440205310,38369.0
11757.G441284464,38369.0
11757.G441303331,38363.0
11757.G440305623,38358.0
11757.G441284266,38355.0
11757.G440305454,38351.0
11757.G441424515,38338.0
11757.G440104475,38338.0
11757.G441284420,38332.0
11757.G440282162,38329.0
11757.G445302354,38329.0
11757.G441802560,38314.0
11757.G445302496,38311.0
11757.G440104436,38308.0
11757.G441424464,38304.0
11757.G440883100,38298.0
11757.G445302052,38297.0
11757.G440305187,38294.0
11757.G441802397,38291.0
11757.G441284215,38284.0
11757.G440305500,38282.0
11757.G441502485,38282.0
11757.G441303335,38263.0
11757.G440883166,38242.0
11757.G440205356,38241.0
11757.G440883129,38230.0
11757.G440282572,38224.0
11757.G441802651,38221.0
11757.G440305285,38220.0
11757.G441303233,38218.0
11757.G441424400,38211.0
11757.G440305727,38210.0
11757.G441303336,38203.0
11757.G445224611,38199.0
11757.G440305222,38198.0
11757.G440883019,38192.0
11757.G440981288,38188.0
11757.G440205341,38180.0
11757.G440205531,38179.0
11757.G445224141,38172.0
11757.G445302001,38169.0
11757.G441284010,38165.0
11757.G441284099,38162.0
11757.G440606314,38155.0
11757.G440305412,38150.0
11757.G445302063,38146.0
11757.G441802272,38144.0
11757.G445224123,38142.0
11757.G440282405,38140.0
11757.G440205330,38139.0
11757.G441802145,38137.0
11757.G445302585,38127.0
11757.G441284195,38117.0
11757.G441424010,38114.0
11757.G441802373,38108.0
11757.G440205435,38106.0
11757.G440205508,38105.0
11757.G440606341,38100.0
11757.G440205530,38100.0
11757.G441303067,38097.0
11757.G445224304,38092.0
11757.G440205646,38089.0
11757.G440305466,38087.0
11757.G440883544,38084.0
11757.G441802053,38072.0
11757.G440883111,38064.0
11757.G440305475,38062.0
11757.G445302456,38048.0
11757.G441284483,38032.0
11757.G440883372,38021.0
11757.G445302362,38009.0
11757.G445224397,38007.0
11757.G441303328,38006.0
11757.G441424534,38003.0
11757.G440305339,38001.0
11757.G445302408,37998.0
11757.G441424505,37994.0
11757.G445224319,37980.0
11757.G441802561,37976.0
11757.G445224383,37973.0
11757.G445224076,37959.0
11757.G440282250,37958.0
11757.G440282612,37958.0
11757.G440305446,37954.0
11757.G441284223,37954.0
11757.G440305280,37950.0
11757.G441284146,37942.0
11757.G440883470,37941.0
11757.G440305536,37936.0
11757.G441284615,37933.0
11757.G445224137,37927.0
11757.G440282433,37924.0
11757.G440205431,37917.0
11757.G445224021,37916.0
11757.G441284634,37912.0
11757.G445302319,37912.0
11757.G440205008,37910.0
11757.G441802255,37909.0
11757.G441303109,37905.0
11757.G445302527,37904.0
11757.G445302633,37904.0
11757.G441802419,37896.0
11757.G440305684,37888.0
11757.G445302333,37884.0
11757.G441284253,37883.0
11757.G441303181,37878.0
11757.G441284329,37868.0
11757.G440305692,37867.0
11757.G441802337,37856.0
11757.G440981308,37833.0
11757.G441802442,37824.0
11757.G440104406,37819.0
11757.G445224405,37816.0
11757.G440883434,37816.0
11757.G441424209,37815.0
11757.G441284417,37815.0
11757.G440606639,37807.0
11757.G441802222,37807.0
11757.G441284658,37807.0
11757.G440981451,37799.0
11757.G441424340,37792.0
11757.G445224253,37785.0
11757.G445302624,37784.0
11757.G440104337,37778.0
11757.G440282025,37775.0
11757.G445224334,37775.0
11757.G440981502,37767.0
11757.G440305419,37764.0
11757.G440282509,37759.0
11757.G441284623,37752.0
11757.G440104142,37745.0
11757.G440305426,37733.0
11757.G440883589,37718.0
11757.G445302242,37710.0
11757.G440282108,37710.0
11757.G445224591,37708.0
11757.G440606600,37707.0
11757.G441802071,37702.0
11757.G441284139,37697.0
11757.G440305109,37681.0
11757.G440104432,37675.0
11757.G440305389,37672.0
11757.G441802311,37662.0
11757.G440981081,37659.0
11757.G445224108,37657.0
11757.G441284657,37645.0
11757.G440883401,37641.0
11757.G441802334,37639.0
11757.G441802323,37637.0
11757.G440883077,37633.0
11757.G441502430,37629.0
11757.G445302126,37621.0
11757.G441802140,37621.0
11757.G445302187,37619.0
11757.G440104240,37589.0
11757.G441303540,37588.0
11757.G445302297,37584.0
11757.G445224091,37582.0
11757.G445224581,37581.0
11757.G445224130,37580.0
11757.G440606376,37580.0
11757.G440104614,37576.0
11757.G440282090,37575.0
11757.G440282264,37551.0
11757.G440883611,37538.0
11757.G441502569,37537.0
11757.G441284157,37533.0
11757.G440104397,37525.0
11757.G441802309,37521.0
11757.G441502492,37517.0
11757.G441284306,37506.0
11757.G440305275,37504.0
11757.G445224160,37501.0
11757.G441303384,37491.0
11757.G441502597,37487.0
11757.G445302599,37484.0
11757.G441802393,37480.0
11757.G440205200,37475.0
11757.G441284331,37466.0
11757.G440282173,37465.0
11757.G441502393,37464.0
11757.G440883632,37463.0
11757.G440305504,37457.0
11757.G440981221,37455.0
11757.G440981280,37440.0
11757.G440606388,37421.0
11757.G441284300,37414.0
11757.G441284149,37401.0
11757.G445224563,37398.0
11757.G441284282,37391.0
11757.G445224461,37390.0
11757.G445224473,37382.0
11757.G440305622,37375.0
11757.G441802577,37374.0
11757.G441424025,37373.0
11757.G445224112,37352.0
11757.G445224420,37350.0
11757.G440305282,37343.0
11757.G440883608,37340.0
11757.G440205324,37332.0
11757.G440205105,37321.0
11757.G440205469,37314.0
11757.G445302055,37306.0
11757.G441284120,37304.0
11757.G441284505,37302.0
11757.G441284075,37300.0
11757.G440282595,37299.0
11757.G440282109,37292.0
11757.G441802657,37284.0
11757.G441424477,37279.0
11757.G440205535,37277.0
11757.G440981098,37264.0
11757.G440981478,37259.0
11757.G440305229,37257.0
11757.G441802240,37239.0
11757.G445302398,37236.0
11757.G445302331,37233.0
11757.G440981005,37209.0
11757.G440606316,37201.0
11757.G440883196,37199.0
11757.G440305553,37194.0
11757.G440883409,37189.0
11757.G440282479,37189.0
11757.G440981060,37185.0
11757.G440205568,37184.0
11757.G441303571,37181.0
11757.G441502286,37178.0
11757.G445302539,37174.0
11757.G440305480,37163.0
11757.G441303579,37159.0
11757.G445302525,37158.0
11757.G440883524,37129.0
11757.G441284628,37128.0
11757.G441303319,37116.0
11757.G441303586,37116.0
11757.G441284402,37115.0
11757.G440205495,37103.0
11757.G440606370,37099.0
11757.G441502259,37097.0
11757.G440981316,37096.0
11757.G440606350,37092.0
11757.G440606623,37088.0
11757.G441303218,37085.0
11757.G440282211,37085.0
11757.G440305123,37080.0
11757.G440205290,37071.0
11757.G440104426,37064.0
11757.G441802098,37055.0
11757.G440205480,37054.0
11757.G440305508,37051.0
11757.G440606302,37046.0
11757.G445224464,37042.0
11757.G441284537,37037.0
11757.G441802515,37037.0
11757.G440305626,37037.0
11757.G445224058,37036.0
11757.G440205655,37027.0
11757.G445302064,37026.0
11757.G440305615,37025.0
11757.G441802378,37016.0
11757.G445224478,37014.0
11757.G440981520,37005.0
11757.G445224086,37005.0
11757.G440883190,36997.0
11757.G440104433,36996.0
11757.G440883394,36982.0
11757.G441802564,36982.0
11757.G440981250,36976.0
11757.G441424213,36976.0
11757.G441284208,36975.0
11757.G440282462,36975.0
11757.G440104243,36960.0
11757.G441303262,36960.0
11757.G441502442,36955.0
11757.G440305415,36941.0
11757.G440305179,36940.0
11757.G440282252,36938.0
11757.G440205369,36936.0
11757.G441284547,36930.0
11757.G445224241,36926.0
11757.G441502317,36924.0
11757.G440981324,36922.0
11757.G440282125,36920.0
11757.G440883529,36916.0
11757.G440606255,36912.0
11757.G440205574,36911.0
11757.G440305662,36908.0
11757.G440883414,36907.0
11757.G440883092,36904.0
11757.G440104493,36901.0
11757.G440883208,36900.0
11757.G440606390,36892.0
11757.G440205470,36889.0
11757.G445224198,36889.0
11757.G440883337,36877.0
11757.G441502454,36877.0
11757.G441502409,36877.0
11757.G440205088,36875.0
11757.G441802168,36872.0
11757.G440883538,36860.0
11757.G445224476,36848.0
11757.G441802143,36845.0
11757.G441303221,36844.0
11757.G445302612,36839.0
11757.G441502590,36827.0
11757.G440981311,36816.0
11757.G440981486,36806.0
11757.G445302611,36795.0
11757.G441284055,36794.0
11757.G441303017,36789.0
11757.G440305431,36788.0
11757.G445302472,36784.0
11757.G441284421,36781.0
11757.G440606641,36778.0
11757.G440883566,36777.0
11757.G440305128,36771.0
11757.G441802527,36759.0
11757.G441802518,36755.0
11757.G441802044,36726.0
11757.G445224469,36724.0
11757.G440305497,36722.0
11757.G440305473,36717.0
11757.G441802234,36714.0
11757.G445224453,36711.0
11757.G440305276,36704.0
11757.G445302348,36694.0
11757.G441802308,36684.0
11757.G440205433,36683.0
11757.G440883438,36673.0
11757.G441424542,36671.0
11757.G440305129,36670.0
11757.G441802235,36651.0
11757.G445224562,36648.0
11757.G440104464,36640.0
11757.G440883214,36635.0
11757.G441303069,36631.0
11757.G440606271,36627.0
11757.G441284438,36627.0
11757.G441802530,36624.0
11757.G441802283,36619.0
11757.G441303550,36613.0
11757.G440883062,36606.0
11757.G440305380,36603.0
11757.G440981143,36599.0
11757.G441424268,36595.0
11757.G440883229,36592.0
11757.G440883548,36587.0
11757.G441502113,36586.0
11757.G445302077,36586.0
11757.G441802364,36584.0
11757.G440282475,36579.0
11757.G441802315,36578.0
11757.G440282364,36570.0
11757.G441802126,36552.0
11757.G440305730,36545.0
11757.G440282451,36545.0
11757.G440305305,36530.0
11757.G440883543,36530.0
11757.G440104059,36530.0
11757.G445224530,36511.0
11757.G440282123,36510.0
11757.G441303207,36504.0
11757.G441802351,36502.0
11757.G445224148,36491.0
11757.G441284236,36471.0
11757.G441303499,36471.0
11757.G445302345,36467.0
11757.G440205357,36461.0
11757.G440883089,36456.0
11757.G441424541,36450.0
11757.G440883192,36448.0
11757.G441303227,36445.0
11757.G440282508,36443.0
11757.G440282520,36437.0
11757.G440282176,36434.0
11757.G441802004,36429.0
11757.G441502554,36421.0
11757.G440104554,36419.0
11757.G440981373,36419.0
11757.G441802389,36411.0
11757.G441802050,36409.0
11757.G441284462,36405.0
11757.G445302568,36386.0
11757.G441502328,36385.0
11757.G445224163,36374.0
11757.G440104323,36370.0
11757.G445224584,36364.0
11757.G440883204,36358.0
11757.G441802021,36355.0
11757.G441802562,36352.0
11757.G445224439,36351.0
11757.G441502326,36340.0
11757.G440883313,36337.0
11757.G441284025,36328.0
11757.G441802522,36322.0
11757.G441802220,36320.0
11757.G440883567,36318.0
11757.G440305580,36316.0
11757.G441802153,36314.0
11757.G440305361,36303.0
11757.G441802134,36297.0
11757.G445224577,36290.0
11757.G441284272,36287.0
11757.G440205497,36284.0
11757.G445224517,36279.0
11757.G441502101,36277.0
11757.G441802027,36273.0
11757.G441303226,36265.0
11757.G441284391,36258.0
11757.G440981507,36256.0
11757.G445302466,36253.0
11757.G440305024,36244.0
11757.G440205383,36240.0
11757.G440282043,36239.0
11757.G440883232,36235.0
11757.G445224105,36230.0
11757.G445302165,36226.0
11757.G445302040,36226.0
11757.G441424512,36225.0
11757.G445302059,36224.0
11757.G440981019,36224.0
11757.G441502224,36222.0
11757.G441424221,36218.0
11757.G441502391,36216.0
11757.G445224104,36214.0
11757.G441284231,36209.0
11757.G445224174,36205.0
11757.G441284557,36204.0
11757.G441502261,36201.0
11757.G440205617,36201.0
11757.G445302214,36191.0
11757.G440981442,36188.0
11757.G440981083,36183.0
11757.G445302519,36174.0
11757.G440883418,36174.0
11757.G440305434,36173.0
11757.G440883586,36163.0
11757.G445224007,36159.0
11757.G440981132,36155.0
11757.G445302618,36152.0
11757.G440305338,36149.0
11757.G441303484,36143.0
11757.G440104404,36129.0
11757.G440883357,36129.0
11757.G441284260,36117.0
11757.G440883617,36116.0
11757.G445224380,36115.0
11757.G445224445,36111.0
11757.G440205660,36108.0
11757.G440282352,36106.0
11757.G445224280,36102.0
11757.G440282114,36094.0
11757.G440104411,36086.0
11757.G441303308,36083.0
11757.G445224143,36079.0
11757.G440104279,36067.0
11757.G440305029,36053.0
11757.G445224499,36051.0
11757.G441303169,36047.0
11757.G440305023,36044.0
11757.G440282621,36042.0
11757.G445302049,36040.0
11757.G440883200,36027.0
11757.G445224356,36023.0
11757.G445302027,36019.0
11757.G441502135,36010.0
11757.G441502599,36007.0
11757.G440981419,36005.0
11757.G441802321,36004.0
11757.G440981366,36003.0
11757.G441303500,35994.0
11757.G441284538,35992.0
11757.G440205073,35992.0
11757.G441802130,35986.0
11757.G440981232,35978.0
11757.G440981411,35974.0
11757.G440606525,35962.0
11757.G440883436,35960.0
11757.G445224529,35951.0
11757.G440883631,35932.0
11757.G440883422,35924.0
11757.G440883515,35916.0
11757.G441284251,35910.0
11757.G441284410,35907.0
11757.G440883023,35907.0
11757.G441802300,35893.0
11757.G441424436,35890.0
11757.G441424390,35884.0
11757.G445302657,35880.0
11757.G441802135,35878.0
11757.G440883487,35875.0
11757.G440205597,35859.0
11757.G441502072,35856.0
11757.G440883134,35849.0
11757.G440205028,35838.0
11757.G441502216,35811.0
11757.G441424095,35810.0
11757.G445302422,35809.0
11757.G441284130,35808.0
11757.G441802407,35785.0
11757.G440606306,35773.0
11757.G440282547,35769.0
11757.G445302627,35759.0
11757.G440282060,35725.0
11757.G441802231,35723.0
11757.G440282390,35722.0
11757.G445224038,35720.0
11757.G440606315,35718.0
11757.G445302261,35713.0
11757.G440282585,35699.0
11757.G440305053,35693.0
11757.G441502222,35693.0
11757.G445302023,35677.0
11757.G441502552,35675.0
11757.G441802196,35662.0
11757.G441502014,35662.0
11757.G441502192,35660.0
11757.G441502392,35658.0
11757.G445302075,35655.0
11757.G445302020,35653.0
11757.G440981200,35649.0
11757.G441303120,35643.0
11757.G441284533,35632.0
11757.G440981169,35632.0
11757.G440305141,35623.0
11757.G440883599,35622.0
11757.G441502046,35620.0
11757.G440205376,35607.0
11757.G445302495,35596.0
11757.G440883483,35596.0
11757.G441502129,35589.0
11757.G440282179,35587.0
11757.G440305354,35587.0
11757.G441284428,35586.0
11757.G441802105,35582.0
11757.G441424002,35580.0
11757.G440104317,35579.0
11757.G445224016,35553.0
11757.G445224182,35550.0
11757.G440305033,35544.0
11757.G440305477,35539.0
11757.G445302025,35529.0
11757.G441802057,35526.0
11757.G440305373,35518.0
11757.G445224166,35517.0
11757.G440205004,35511.0
11757.G440305064,35500.0
11757.G441303305,35497.0
11757.G441802616,35495.0
11757.G440305030,35492.0
11757.G440883534,35485.0
11757.G440205493,35483.0
11757.G440305522,35468.0
11757.G445224075,35467.0
11757.G441284425,35450.0
11757.G445302179,35435.0
11757.G441284465,35429.0
11757.G440883429,35427.0
11757.G440981010,35427.0
11757.G441802163,35415.0
11757.G441424049,35412.0
11757.G445224009,35409.0
11757.G440282170,35398.0
11757.G440305603,35394.0
11757.G441802622,35389.0
11757.G445302088,35387.0
11757.G440883275,35386.0
11757.G440883154,35380.0
11757.G441284262,35375.0
11757.G441424186,35373.0
11757.G440205471,35371.0
11757.G440606596,35358.0
11757.G440104377,35358.0
11757.G440282537,35356.0
11757.G440205168,35355.0
11757.G440883437,35353.0
11757.G440205165,35352.0
11757.G440205281,35349.0
11757.G440205584,35342.0
11757.G441284501,35341.0
11757.G445302141,35341.0
11757.G441424296,35341.0
11757.G441802175,35337.0
11757.G440282006,35335.0
11757.G440305598,35327.0
11757.G441303415,35325.0
11757.G440305068,35322.0
11757.G440606560,35315.0
11757.G441802558,35314.0
11757.G441502283,35304.0
11757.G440981321,35299.0
11757.G440205031,35287.0
11757.G445302066,35287.0
11757.G441284058,35271.0
11757.G440981230,35268.0
11757.G445224199,35260.0
11757.G445302454,35258.0
11757.G440981524,35251.0
11757.G440883277,35247.0
11757.G441284564,35244.0
11757.G440282442,35243.0
11757.G440104295,35239.0
11757.G440205036,35236.0
11757.G441284620,35233.0
11757.G445224170,35227.0
11757.G440883455,35226.0
11757.G440282298,35221.0
11757.G440282088,35216.0
11757.G445302446,35214.0
11757.G440282161,35199.0
11757.G445224005,35197.0
11757.G445302316,35197.0
11757.G440205564,35195.0
11757.G440883240,35188.0
11757.G440883215,35187.0
11757.G440883374,35186.0
11757.G440282514,35184.0
11757.G440282065,35170.0
11757.G445302182,35167.0
11757.G441802387,35164.0
11757.G440205323,35151.0
11757.G441284551,35150.0
11757.G440104291,35149.0
11757.G445302381,35149.0
11757.G440305075,35147.0
11757.G441802260,35141.0
11757.G441802340,35138.0
11757.G440104452,35136.0
11757.G441284124,35136.0
11757.G440981310,35124.0
11757.G440883469,35122.0
11757.G441502007,35118.0
11757.G441303317,35114.0
11757.G440205225,35114.0
11757.G441424456,35090.0
11757.G445302507,35090.0
11757.G441802441,35085.0
11757.G445302418,35080.0
11757.G440282505,35079.0
11757.G441284545,35078.0
11757.G440205335,35077.0
11757.G440981471,35076.0
11757.G440104472,35073.0
11757.G441502405,35072.0
11757.G445224583,35069.0
11757.G440305519,35065.0
11757.G441303547,35064.0
11757.G441284519,35059.0
11757.G441502012,35058.0
11757.G440282290,35053.0
11757.G440104192,35052.0
11757.G441802382,35051.0
11757.G441284245,35051.0
11757.G440606298,35047.0
11757.G440883272,35047.0
11757.G440606356,35046.0
11757.G440883516,35041.0
11757.G440981527,35038.0
11757.G441424523,35038.0
11757.G441802590,35036.0
11757.G440883588,35035.0
11757.G445224547,35032.0
11757.G445302471,35029.0
11757.G441424244,35022.0
11757.G441502036,35002.0
11757.G440282447,34999.0
11757.G440981216,34998.0
11757.G441502436,34996.0
11757.G445302050,34995.0
11757.G441802420,34991.0
11757.G441502381,34989.0
11757.G440981020,34987.0
11757.G441284112,34981.0
11757.G440305416,34963.0
11757.G440305185,34962.0
11757.G440606291,34961.0
11757.G441424529,34960.0
11757.G440282027,34950.0
11757.G441802307,34945.0
11757.G441802172,34944.0
11757.G445224263,34932.0
11757.G445224292,34926.0
11757.G440883630,34916.0
11757.G440282132,34909.0
11757.G440104514,34883.0
11757.G440981150,34877.0
11757.G441303557,34873.0
11757.G441284232,34869.0
11757.G440282512,34869.0
11757.G440981298,34866.0
11757.G441303078,34858.0
11757.G441284270,34853.0
11757.G445224545,34852.0
11757.G441802594,34850.0
11757.G440981222,34842.0
11757.G441802089,34836.0
11757.G441424419,34835.0
11757.G440205386,34834.0
11757.G440104191,34831.0
11757.G440205643,34827.0
11757.G440606335,34825.0
11757.G441802572,34823.0
11757.G440606445,34821.0
11757.G440282024,34816.0
11757.G440104576,34809.0
11757.G441802047,34807.0
11757.G440883462,34799.0
11757.G441802072,34795.0
11757.G440606348,34792.0
11757.G445224484,34784.0
11757.G445302258,34772.0
11757.G440205059,34763.0
11757.G441303344,34760.0
11757.G445302353,34755.0
11757.G441284625,34746.0
11757.G445224026,34712.0
11757.G445224157,34711.0
11757.G441284214,34710.0
11757.G440282286,34704.0
11757.G441284350,34694.0
11757.G445302335,34693.0
11757.G445224546,34687.0
11757.G445302608,34683.0
11757.G440282039,34680.0
11757.G440205090,34664.0
11757.G440104025,34661.0
11757.G445302033,34643.0
11757.G440282484,34642.0
11757.G445224471,34635.0
11757.G441284229,34634.0
11757.G441802045,34633.0
11757.G441502011,34632.0
11757.G441502399,34629.0
11757.G441424237,34627.0
11757.G445302051,34625.0
11757.G440305347,34621.0
11757.G440883028,34614.0
11757.G441502471,34607.0
11757.G441502322,34606.0
11757.G445302390,34598.0
11757.G440205219,34597.0
11757.G441284543,34581.0
11757.G440883069,34578.0
11757.G445224425,34570.0
11757.G441424127,34566.0
11757.G441284355,34563.0
11757.G440282072,34556.0
11757.G445302091,34555.0
11757.G441303132,34552.0
11757.G445224155,34544.0
11757.G441802342,34543.0
11757.G440981042,34530.0
11757.G441802191,34526.0
11757.G440282426,34523.0
11757.G440883191,34519.0
11757.G441284206,34514.0
11757.G441802094,34506.0
11757.G445302260,34503.0
11757.G441303435,34494.0
11757.G441502429,34492.0
11757.G440981047,34490.0
11757.G440305342,34488.0
11757.G440305176,34484.0
11757.G440282590,34475.0
11757.G440305194,34474.0
11757.G440104382,34473.0
11757.G441802043,34471.0
11757.G440305708,34469.0
11757.G440305186,34469.0
11757.G445302493,34466.0
11757.G441802559,34463.0
11757.G441802614,34461.0
11757.G440305062,34456.0
11757.G440104356,34452.0
11757.G440883233,34420.0
11757.G441424228,34411.0
11757.G441802433,34406.0
11757.G441802341,34406.0
11757.G445224171,34391.0
11757.G440883451,34389.0
11757.G440606303,34367.0
11757.G445302475,34366.0
11757.G441284242,34366.0
11757.G441284412,34354.0
11757.G445224495,34349.0
11757.G440305012,34348.0
11757.G445302159,34344.0
11757.G441284388,34342.0
11757.G440883442,34335.0
11757.G440282235,34331.0
11757.G441424276,34329.0
11757.G441502228,34319.0
11757.G440305097,34318.0
11757.G441424377,34316.0
11757.G445224596,34308.0
11757.G440205342,34307.0
11757.G441424166,34302.0
11757.G441424494,34297.0
11757.G440104478,34296.0
11757.G440282421,34279.0
11757.G441284256,34274.0
11757.G440305140,34273.0
11757.G445302007,34266.0
11757.G441424387,34248.0
11757.G440883071,34243.0
11757.G441284544,34240.0
11757.G440282281,34236.0
11757.G441284119,34235.0
11757.G441303093,34235.0
11757.G441424490,34221.0
11757.G440305308,34199.0
11757.G440305414,34192.0
11757.G440282371,34172.0
11757.G440305274,34171.0
11757.G440981435,34156.0
11757.G440305552,34128.0
11757.G440883629,34125.0
11757.G441284273,34121.0
11757.G441502589,34121.0
11757.G440305561,34116.0
11757.G440305573,34114.0
11757.G440205331,34114.0
11757.G441303553,34112.0
11757.G440205542,34105.0
11757.G440205040,34100.0
11757.G440305244,34091.0
11757.G441424493,34088.0
11757.G440606500,34076.0
11757.G441802328,34065.0
11757.G445302183,34057.0
11757.G441424290,34056.0
11757.G445224444,34045.0
11757.G441303343,34035.0
11757.G440282079,34034.0
11757.G441802414,34029.0
11757.G441802208,34019.0
11757.G440305595,34016.0
11757.G440883602,34008.0
11757.G440205015,34006.0
11757.G441303278,33999.0
11757.G441502505,33993.0
11757.G441424488,33984.0
11757.G440883273,33981.0
11757.G440104497,33979.0
11757.G440282064,33977.0
11757.G441303321,33973.0
11757.G440305119,33960.0
11757.G441303417,33957.0
11757.G440205117,33952.0
11757.G441303156,33951.0
11757.G440104077,33947.0
11757.G440282131,33938.0
11757.G440104265,33935.0
11757.G440883011,33934.0
11757.G440104358,33923.0
11757.G440282460,33921.0
11757.G440205157,33920.0
11757.G440883508,33919.0
11757.G441424184,33919.0
11757.G441802483,33915.0
11757.G440606338,33913.0
11757.G441303565,33910.0
11757.G445302653,33903.0
11757.G440205578,33901.0
11757.G440282525,33900.0
11757.G440883181,33899.0
11757.G440305503,33899.0
11757.G440981099,33898.0
11757.G440205514,33893.0
11757.G441802424,33890.0
11757.G441424215,33890.0
11757.G441802085,33888.0
11757.G445224307,33881.0
11757.G445302251,33880.0
11757.G440305657,33877.0
11757.G441303323,33874.0
11757.G441802570,33872.0
11757.G440981409,33867.0
11757.G445224370,33866.0
11757.G440282530,33858.0
11757.G441424211,33858.0
11757.G445302346,33852.0
11757.G445224287,33848.0
11757.G445224311,33842.0
11757.G440282094,33842.0
11757.G440205229,33839.0
11757.G440282191,33836.0
11757.G440305581,33833.0
11757.G441424023,33829.0
11757.G441802247,33827.0
11757.G440104439,33826.0
11757.G440205045,33814.0
11757.G445302099,33805.0
11757.G440606526,33802.0
11757.G440205303,33798.0
11757.G441802257,33797.0
11757.G441802190,33792.0
11757.G440104457,33778.0
11757.G440282284,33777.0
11757.G440104351,33774.0
11757.G440282292,33769.0
11757.G445302476,33765.0
11757.G440883335,33765.0
11757.G440606627,33759.0
11757.G440205526,33758.0
11757.G441284154,33757.0
11757.G440104339,33753.0
11757.G441424569,33753.0
11757.G440883412,33747.0
11757.G441802158,33739.0
11757.G440981024,33738.0
11757.G441802316,33718.0
11757.G441303275,33714.0
11757.G445302396,33707.0
11757.G441802581,33701.0
11757.G440205305,33696.0
11757.G441303568,33695.0
11757.G445224417,33681.0
11757.G445224288,33676.0
11757.G441502035,33669.0
11757.G441303269,33663.0
11757.G441802082,33654.0
11757.G440282200,33650.0
11757.G445302467,33650.0
11757.G441424154,33628.0
11757.G440282180,33625.0
11757.G441802487,33623.0
11757.G441802368,33615.0
11757.G445302150,33615.0
11757.G440205445,33612.0
11757.G441802259,33611.0
11757.G440883424,33609.0
11757.G445302311,33607.0
11757.G440104022,33602.0
11757.G445302167,33601.0
11757.G441284571,33593.0
11757.G441424144,33587.0
11757.G440883419,33576.0
11757.G440606326,33571.0
11757.G445302042,33570.0
11757.G440205052,33569.0
11757.G441284274,33566.0
11757.G440305405,33562.0
11757.G440104511,33541.0
11757.G441303383,33541.0
11757.G440883555,33536.0
11757.G445302259,33534.0
11757.G441802473,33528.0
11757.G440305464,33525.0
11757.G440205242,33522.0
11757.G445224196,33517.0
11757.G441284627,33512.0
11757.G441802658,33503.0
11757.G445302323,33502.0
11757.G445224259,33492.0
11757.G440282521,33492.0
11757.G445224299,33483.0
11757.G440981357,33471.0
11757.G441502178,33461.0
11757.G441802639,33459.0
11757.G445302202,33457.0
11757.G440104064,33456.0
11757.G441802480,33455.0
11757.G445224410,33454.0
11757.G440104460,33447.0
11757.G440606309,33440.0
11757.G440883460,33437.0
11757.G440981497,33418.0
11757.G441284498,33414.0
11757.G441502226,33409.0
11757.G440282490,33405.0
11757.G445224018,33403.0
11757.G441802015,33402.0
11757.G441424106,33395.0
11757.G440282300,33389.0
11757.G441802022,33373.0
11757.G441424430,33372.0
11757.G445224234,33368.0
11757.G441284275,33362.0
11757.G440282070,33362.0
11757.G440305341,33351.0
11757.G441303402,33342.0
11757.G440305345,33340.0
11757.G445224331,33326.0
11757.G440981192,33319.0
11757.G445224114,33313.0
11757.G445302595,33313.0
11757.G440305656,33304.0
