,0
550.L5S177.s.5.sequence,7708.0
550.L5S196.s.5.sequence,7698.0
550.L5S207.s.5.sequence,7688.0
550.L5S201.s.5.sequence,7682.0
550.L5S153.s.5.sequence,7677.0
550.L5S280.s.5.sequence,7657.0
550.L5S156.s.5.sequence,7651.0
550.L5S157.s.5.sequence,7633.0
550.L5S162.s.5.sequence,7596.0
550.L5S105.s.5.sequence,7575.0
550.L5S202.s.5.sequence,7560.0
550.L5S213.s.5.sequence,7534.0
550.L5S187.s.5.sequence,7500.0
550.L5S110.s.5.sequence,7498.0
550.L5S233.s.5.sequence,7481.0
550.L5S161.s.5.sequence,7480.0
550.L5S180.s.5.sequence,7471.0
550.L5S241.s.5.sequence,7468.0
550.L5S116.s.5.sequence,7466.0
550.L5S223.s.5.sequence,7422.0
550.L5S197.s.5.sequence,7420.0
550.L5S182.s.5.sequence,7385.0
550.L5S203.s.5.sequence,7368.0
550.L5S204.s.5.sequence,7341.0
550.L5S246.s.5.sequence,7335.0
550.L5S219.s.5.sequence,7323.0
550.L5S220.s.5.sequence,7322.0
550.L5S194.s.5.sequence,7317.0
550.L5S277.s.5.sequence,7285.0
550.L5S100.s.5.sequence,7283.0
550.L5S185.s.5.sequence,7250.0
550.L5S271.s.5.sequence,7243.0
550.L5S260.s.5.sequence,7238.0
550.L5S257.s.5.sequence,7233.0
550.L5S181.s.5.sequence,7214.0
550.L5S129.s.5.sequence,7212.0
550.L5S193.s.5.sequence,7211.0
550.L2S236.s.2.sequence,7210.0
550.L5S279.s.5.sequence,7191.0
550.L5S259.s.5.sequence,7188.0
550.L5S117.s.5.sequence,7169.0
550.L5S195.s.5.sequence,7162.0
550.L5S109.s.5.sequence,7139.0
550.L5S226.s.5.sequence,7105.0
550.L5S133.s.5.sequence,7097.0
550.L5S122.s.5.sequence,7087.0
550.L5S163.s.5.sequence,7075.0
550.L5S221.s.5.sequence,7065.0
550.L3S304.s.3.sequence,7062.0
550.L5S256.s.5.sequence,7049.0
550.L5S210.s.5.sequence,7047.0
550.L5S165.s.5.sequence,7020.0
550.L5S217.s.5.sequence,7011.0
550.L2S364.s.2.sequence,7000.0
550.L5S232.s.5.sequence,6990.0
550.L5S150.s.5.sequence,6973.0
550.L5S208.s.5.sequence,6961.0
550.L5S176.s.5.sequence,6959.0
550.L5S206.s.5.sequence,6909.0
550.L5S254.s.5.sequence,6894.0
550.L5S138.s.5.sequence,6888.0
550.L5S186.s.5.sequence,6839.0
550.L5S205.s.5.sequence,6833.0
550.L5S173.s.5.sequence,6821.0
550.L5S174.s.5.sequence,6818.0
550.L5S216.s.5.sequence,6814.0
550.L5S230.s.5.sequence,6807.0
550.L5S240.s.5.sequence,6806.0
550.L5S273.s.5.sequence,6780.0
550.L5S99.s.5.sequence,6755.0
550.L5S239.s.5.sequence,6744.0
550.L5S249.s.5.sequence,6737.0
550.L5S151.s.5.sequence,6724.0
550.L5S225.s.5.sequence,6718.0
550.L5S228.s.5.sequence,6717.0
550.L5S141.s.5.sequence,6716.0
550.L5S247.s.5.sequence,6712.0
550.L5S211.s.5.sequence,6705.0
550.L5S143.s.5.sequence,6703.0
550.L5S261.s.5.sequence,6696.0
550.L5S255.s.5.sequence,6658.0
550.L5S253.s.5.sequence,6657.0
550.L5S270.s.5.sequence,6655.0
550.L5S106.s.5.sequence,6621.0
550.L5S121.s.5.sequence,6608.0
550.L5S178.s.5.sequence,6578.0
550.L5S114.s.5.sequence,6565.0
550.L5S244.s.5.sequence,6564.0
550.L5S172.s.5.sequence,6562.0
550.L5S170.s.5.sequence,6542.0
550.L5S98.s.5.sequence,6503.0
550.L3S42.s.3.sequence,6481.0
550.L5S145.s.5.sequence,6398.0
550.L5S265.s.5.sequence,6378.0
550.L5S267.s.5.sequence,6377.0
550.L5S234.s.5.sequence,6349.0
550.L5S169.s.5.sequence,6342.0
550.L5S139.s.5.sequence,6340.0
550.L2S338.s.2.sequence,6312.0
550.L3S329.s.3.sequence,6302.0
550.L5S130.s.5.sequence,6270.0
550.L5S236.s.5.sequence,6237.0
550.L5S235.s.5.sequence,6231.0
550.L5S268.s.5.sequence,6212.0
550.L5S252.s.5.sequence,6177.0
550.L5S281.s.5.sequence,6147.0
550.L5S155.s.5.sequence,6127.0
550.L5S283.s.5.sequence,6126.0
550.L5S131.s.5.sequence,6125.0
550.L5S264.s.5.sequence,6121.0
550.L5S140.s.5.sequence,6080.0
550.L5S243.s.5.sequence,6073.0
550.L5S123.s.5.sequence,6072.0
550.L5S231.s.5.sequence,6051.0
550.L5S227.s.5.sequence,6051.0
550.L5S284.s.5.sequence,6014.0
550.L5S147.s.5.sequence,6003.0
550.L5S242.s.5.sequence,5941.0
550.L5S148.s.5.sequence,5937.0
550.L2S340.s.2.sequence,5917.0
550.L5S250.s.5.sequence,5845.0
550.L5S245.s.5.sequence,5842.0
550.L5S108.s.5.sequence,5772.0
550.L5S269.s.5.sequence,5639.0
550.L2S316.s.2.sequence,5633.0
550.L3S379.s.3.sequence,5627.0
550.L5S146.s.5.sequence,5607.0
550.L2S309.s.2.sequence,5379.0
550.L5S2.s.5.sequence,5377.0
550.L5S25.s.5.sequence,5375.0
550.L3S323.s.3.sequence,5327.0
550.L3S380.s.3.sequence,5238.0
550.L3S280.s.3.sequence,5183.0
550.L3S3.s.3.sequence,5182.0
550.L3S177.s.3.sequence,5177.0
550.L5S41.s.5.sequence,5108.0
550.L5S69.s.5.sequence,5013.0
550.L3S49.s.3.sequence,5010.0
550.L3S319.s.3.sequence,4996.0
550.L5S107.s.5.sequence,4983.0
550.L3S284.s.3.sequence,4962.0
550.L3S8.s.3.sequence,4930.0
550.L3S1.s.3.sequence,4871.0
550.L3S289.s.3.sequence,4828.0
550.L3S377.s.3.sequence,4825.0
550.L3S7.s.3.sequence,4805.0
550.L5S64.s.5.sequence,4802.0
550.L3S278.s.3.sequence,4794.0
550.L3S381.s.3.sequence,4780.0
550.L3S33.s.3.sequence,4775.0
550.L5S42.s.5.sequence,4754.0
550.L3S378.s.3.sequence,4734.0
550.L5S77.s.5.sequence,4732.0
550.L3S47.s.3.sequence,4717.0
550.L5S9.s.5.sequence,4702.0
550.L3S41.s.3.sequence,4682.0
550.L3S34.s.3.sequence,4647.0
550.L3S247.s.3.sequence,4646.0
550.L3S382.s.3.sequence,4598.0
550.L5S22.s.5.sequence,4597.0
550.L3S201.s.3.sequence,4595.0
550.L5S14.s.5.sequence,4577.0
550.L5S8.s.5.sequence,4573.0
550.L3S279.s.3.sequence,4571.0
550.L3S260.s.3.sequence,4568.0
550.L5S124.s.5.sequence,4555.0
550.L5S62.s.5.sequence,4553.0
550.L3S17.s.3.sequence,4522.0
550.L3S15.s.3.sequence,4513.0
550.L3S217.s.3.sequence,4500.0
550.L3S79.s.3.sequence,4487.0
550.L3S310.s.3.sequence,4487.0
550.L3S264.s.3.sequence,4478.0
550.L5S72.s.5.sequence,4466.0
550.L5S263.s.5.sequence,4459.0
550.L5S58.s.5.sequence,4456.0
550.L3S300.s.3.sequence,4452.0
550.L3S283.s.3.sequence,4446.0
550.L3S19.s.3.sequence,4444.0
550.L3S312.s.3.sequence,4438.0
550.L5S20.s.5.sequence,4425.0
550.L3S376.s.3.sequence,4421.0
550.L3S228.s.3.sequence,4403.0
550.L3S257.s.3.sequence,4403.0
550.L3S198.s.3.sequence,4391.0
550.L3S256.s.3.sequence,4376.0
550.L3S86.s.3.sequence,4363.0
550.L3S67.s.3.sequence,4361.0
550.L3S213.s.3.sequence,4361.0
550.L5S10.s.5.sequence,4355.0
550.L3S222.s.3.sequence,4346.0
550.L3S78.s.3.sequence,4342.0
550.L3S214.s.3.sequence,4325.0
550.L3S285.s.3.sequence,4313.0
550.L3S75.s.3.sequence,4310.0
550.L5S17.s.5.sequence,4306.0
550.L3S26.s.3.sequence,4301.0
550.L3S374.s.3.sequence,4295.0
550.L3S298.s.3.sequence,4291.0
550.L3S82.s.3.sequence,4275.0
550.L5S24.s.5.sequence,4275.0
550.L5S49.s.5.sequence,4268.0
550.L3S38.s.3.sequence,4266.0
550.L3S331.s.3.sequence,4264.0
550.L5S44.s.5.sequence,4261.0
550.L3S276.s.3.sequence,4258.0
550.L3S27.s.3.sequence,4258.0
550.L3S336.s.3.sequence,4241.0
550.L5S53.s.5.sequence,4241.0
550.L3S353.s.3.sequence,4237.0
550.L5S43.s.5.sequence,4233.0
550.L3S48.s.3.sequence,4223.0
550.L5S3.s.5.sequence,4220.0
550.L3S121.s.3.sequence,4213.0
550.L3S295.s.3.sequence,4212.0
550.L3S296.s.3.sequence,4208.0
550.L3S209.s.3.sequence,4206.0
550.L3S70.s.3.sequence,4192.0
550.L3S210.s.3.sequence,4179.0
550.L5S63.s.5.sequence,4123.0
550.L3S11.s.3.sequence,4117.0
550.L5S68.s.5.sequence,4105.0
550.L3S10.s.3.sequence,4095.0
550.L5S35.s.5.sequence,4084.0
550.L3S314.s.3.sequence,4078.0
550.L3S2.s.3.sequence,4071.0
550.L5S18.s.5.sequence,4067.0
550.L3S281.s.3.sequence,4063.0
550.L3S193.s.3.sequence,4061.0
550.L5S66.s.5.sequence,4057.0
550.L5S40.s.5.sequence,4056.0
550.L3S258.s.3.sequence,4050.0
550.L3S286.s.3.sequence,4049.0
550.L3S294.s.3.sequence,4048.0
550.L3S25.s.3.sequence,4047.0
550.L3S330.s.3.sequence,4043.0
550.L3S305.s.3.sequence,4042.0
550.L3S368.s.3.sequence,4039.0
550.L3S352.s.3.sequence,4034.0
550.L3S297.s.3.sequence,4024.0
550.L3S37.s.3.sequence,4004.0
550.L5S4.s.5.sequence,3998.0
550.L3S9.s.3.sequence,3992.0
550.L3S6.s.3.sequence,3990.0
550.L5S26.s.5.sequence,3983.0
550.L3S216.s.3.sequence,3977.0
550.L3S212.s.3.sequence,3976.0
550.L3S282.s.3.sequence,3969.0
550.L3S199.s.3.sequence,3959.0
550.L3S94.s.3.sequence,3954.0
550.L3S287.s.3.sequence,3953.0
550.L5S1.s.5.sequence,3953.0
550.L3S71.s.3.sequence,3952.0
550.L3S200.s.3.sequence,3950.0
550.L3S303.s.3.sequence,3938.0
550.L3S194.s.3.sequence,3937.0
550.L3S215.s.3.sequence,3934.0
550.L3S90.s.3.sequence,3933.0
550.L3S308.s.3.sequence,3916.0
550.L3S73.s.3.sequence,3913.0
550.L5S21.s.5.sequence,3906.0
550.L3S263.s.3.sequence,3902.0
550.L5S61.s.5.sequence,3891.0
550.L3S371.s.3.sequence,3886.0
550.L3S241.s.3.sequence,3885.0
550.L3S18.s.3.sequence,3876.0
550.L5S57.s.5.sequence,3863.0
550.L5S59.s.5.sequence,3862.0
550.L3S302.s.3.sequence,3859.0
550.L3S236.s.3.sequence,3855.0
550.L3S226.s.3.sequence,3837.0
550.L3S313.s.3.sequence,3828.0
550.L3S80.s.3.sequence,3825.0
550.L3S316.s.3.sequence,3817.0
550.L3S320.s.3.sequence,3812.0
550.L5S6.s.5.sequence,3811.0
550.L3S218.s.3.sequence,3806.0
550.L3S292.s.3.sequence,3803.0
550.L5S60.s.5.sequence,3797.0
550.L3S361.s.3.sequence,3796.0
550.L3S272.s.3.sequence,3795.0
550.L5S51.s.5.sequence,3792.0
550.L5S54.s.5.sequence,3778.0
550.L3S328.s.3.sequence,3776.0
550.L5S67.s.5.sequence,3773.0
550.L3S46.s.3.sequence,3772.0
550.L3S301.s.3.sequence,3770.0
550.L3S344.s.3.sequence,3766.0
550.L3S246.s.3.sequence,3764.0
550.L5S16.s.5.sequence,3760.0
550.L3S31.s.3.sequence,3760.0
550.L5S76.s.5.sequence,3758.0
550.L5S29.s.5.sequence,3757.0
550.L3S65.s.3.sequence,3753.0
550.L5S65.s.5.sequence,3748.0
550.L3S202.s.3.sequence,3743.0
550.L3S266.s.3.sequence,3742.0
550.L3S4.s.3.sequence,3738.0
550.L5S70.s.5.sequence,3736.0
550.L5S13.s.5.sequence,3731.0
550.L3S40.s.3.sequence,3722.0
550.L5S50.s.5.sequence,3717.0
550.L3S30.s.3.sequence,3716.0
550.L3S62.s.3.sequence,3715.0
550.L3S50.s.3.sequence,3715.0
550.L3S274.s.3.sequence,3712.0
550.L3S356.s.3.sequence,3709.0
550.L3S238.s.3.sequence,3709.0
550.L3S350.s.3.sequence,3704.0
550.L3S35.s.3.sequence,3694.0
550.L3S354.s.3.sequence,3687.0
550.L3S112.s.3.sequence,3685.0
550.L3S271.s.3.sequence,3685.0
550.L3S84.s.3.sequence,3677.0
550.L3S268.s.3.sequence,3669.0
550.L3S318.s.3.sequence,3668.0
550.L3S351.s.3.sequence,3666.0
550.L3S248.s.3.sequence,3662.0
550.L3S337.s.3.sequence,3659.0
550.L3S307.s.3.sequence,3638.0
550.L3S44.s.3.sequence,3638.0
550.L3S315.s.3.sequence,3634.0
550.L3S32.s.3.sequence,3632.0
550.L3S244.s.3.sequence,3630.0
550.L5S74.s.5.sequence,3621.0
550.L3S43.s.3.sequence,3617.0
550.L5S73.s.5.sequence,3616.0
550.L5S12.s.5.sequence,3611.0
550.L3S290.s.3.sequence,3611.0
550.L3S369.s.3.sequence,3600.0
550.L3S88.s.3.sequence,3585.0
550.L3S359.s.3.sequence,3585.0
550.L3S324.s.3.sequence,3583.0
550.L3S224.s.3.sequence,3551.0
550.L3S311.s.3.sequence,3549.0
550.L3S197.s.3.sequence,3540.0
550.L3S291.s.3.sequence,3531.0
550.L5S15.s.5.sequence,3528.0
550.L5S46.s.5.sequence,3527.0
550.L3S20.s.3.sequence,3525.0
550.L5S71.s.5.sequence,3524.0
550.L3S55.s.3.sequence,3523.0
550.L3S250.s.3.sequence,3512.0
550.L3S220.s.3.sequence,3510.0
550.L5S48.s.5.sequence,3510.0
550.L3S321.s.3.sequence,3499.0
550.L5S45.s.5.sequence,3494.0
550.L3S309.s.3.sequence,3492.0
550.L3S223.s.3.sequence,3492.0
550.L3S270.s.3.sequence,3491.0
550.L5S47.s.5.sequence,3491.0
550.L3S95.s.3.sequence,3487.0
550.L3S195.s.3.sequence,3484.0
550.L3S355.s.3.sequence,3473.0
550.L3S254.s.3.sequence,3472.0
550.L3S51.s.3.sequence,3471.0
550.L3S225.s.3.sequence,3465.0
550.L3S22.s.3.sequence,3458.0
550.L3S92.s.3.sequence,3451.0
550.L3S234.s.3.sequence,3445.0
550.L3S146.s.3.sequence,3444.0
550.L3S317.s.3.sequence,3442.0
550.L3S111.s.3.sequence,3439.0
550.L3S207.s.3.sequence,3429.0
550.L3S242.s.3.sequence,3426.0
550.L3S341.s.3.sequence,3422.0
550.L3S53.s.3.sequence,3419.0
550.L3S261.s.3.sequence,3411.0
550.L5S37.s.5.sequence,3410.0
550.L3S211.s.3.sequence,3409.0
550.L3S293.s.3.sequence,3407.0
550.L3S240.s.3.sequence,3400.0
550.L3S12.s.3.sequence,3387.0
550.L3S333.s.3.sequence,3384.0
550.L3S204.s.3.sequence,3377.0
550.L3S349.s.3.sequence,3375.0
550.L3S326.s.3.sequence,3373.0
550.L3S81.s.3.sequence,3368.0
550.L3S14.s.3.sequence,3359.0
550.L5S19.s.5.sequence,3348.0
550.L3S16.s.3.sequence,3347.0
550.L3S255.s.3.sequence,3338.0
550.L5S36.s.5.sequence,3330.0
550.L3S23.s.3.sequence,3326.0
550.L3S5.s.3.sequence,3318.0
550.L5S34.s.5.sequence,3317.0
550.L3S233.s.3.sequence,3295.0
550.L3S267.s.3.sequence,3294.0
550.L3S93.s.3.sequence,3286.0
550.L3S28.s.3.sequence,3281.0
550.L3S122.s.3.sequence,3272.0
550.L3S57.s.3.sequence,3271.0
550.L3S345.s.3.sequence,3253.0
550.L3S364.s.3.sequence,3233.0
550.L3S56.s.3.sequence,3231.0
550.L3S147.s.3.sequence,3230.0
550.L3S373.s.3.sequence,3227.0
550.L3S175.s.3.sequence,3217.0
550.L3S360.s.3.sequence,3214.0
550.L3S120.s.3.sequence,3213.0
550.L3S265.s.3.sequence,3213.0
550.L3S367.s.3.sequence,3204.0
550.L3S24.s.3.sequence,3202.0
550.L3S370.s.3.sequence,3199.0
550.L3S77.s.3.sequence,3189.0
550.L5S75.s.5.sequence,3183.0
550.L3S269.s.3.sequence,3182.0
550.L3S113.s.3.sequence,3182.0
550.L3S185.s.3.sequence,3177.0
550.L3S366.s.3.sequence,3177.0
550.L3S325.s.3.sequence,3176.0
550.L3S358.s.3.sequence,3174.0
550.L3S208.s.3.sequence,3172.0
550.L3S327.s.3.sequence,3168.0
550.L3S348.s.3.sequence,3166.0
550.L3S153.s.3.sequence,3165.0
550.L5S56.s.5.sequence,3163.0
550.L3S372.s.3.sequence,3157.0
550.L3S339.s.3.sequence,3156.0
550.L3S66.s.3.sequence,3155.0
550.L3S262.s.3.sequence,3151.0
550.L3S249.s.3.sequence,3147.0
550.L3S365.s.3.sequence,3144.0
550.L3S363.s.3.sequence,3141.0
550.L3S87.s.3.sequence,3134.0
550.L3S335.s.3.sequence,3127.0
550.L5S39.s.5.sequence,3124.0
550.L3S137.s.3.sequence,3122.0
550.L3S89.s.3.sequence,3122.0
550.L3S21.s.3.sequence,3118.0
550.L3S277.s.3.sequence,3111.0
550.L3S45.s.3.sequence,3100.0
550.L3S322.s.3.sequence,3100.0
550.L3S343.s.3.sequence,3093.0
550.L3S161.s.3.sequence,3080.0
550.L3S191.s.3.sequence,3077.0
550.L3S259.s.3.sequence,3069.0
550.L3S13.s.3.sequence,3064.0
550.L3S347.s.3.sequence,3060.0
550.L3S127.s.3.sequence,3052.0
550.L3S362.s.3.sequence,3051.0
550.L3S178.s.3.sequence,3050.0
550.L3S76.s.3.sequence,3035.0
550.L5S27.s.5.sequence,3035.0
550.L3S205.s.3.sequence,3033.0
550.L5S28.s.5.sequence,3025.0
550.L3S59.s.3.sequence,3021.0
550.L3S239.s.3.sequence,3019.0
550.L3S253.s.3.sequence,3017.0
550.L3S69.s.3.sequence,3016.0
550.L3S375.s.3.sequence,3009.0
550.L3S58.s.3.sequence,3008.0
550.L5S5.s.5.sequence,3006.0
550.L3S91.s.3.sequence,2995.0
550.L3S342.s.3.sequence,2986.0
550.L3S252.s.3.sequence,2983.0
550.L3S227.s.3.sequence,2973.0
550.L3S129.s.3.sequence,2962.0
550.L3S174.s.3.sequence,2953.0
550.L3S52.s.3.sequence,2942.0
550.L3S231.s.3.sequence,2936.0
550.L3S39.s.3.sequence,2934.0
550.L3S306.s.3.sequence,2929.0
550.L3S117.s.3.sequence,2919.0
550.L3S114.s.3.sequence,2893.0
550.L3S338.s.3.sequence,2892.0
550.L3S357.s.3.sequence,2885.0
550.L5S23.s.5.sequence,2883.0
550.L3S123.s.3.sequence,2883.0
550.L3S98.s.3.sequence,2881.0
550.L3S64.s.3.sequence,2875.0
550.L3S332.s.3.sequence,2867.0
550.L3S196.s.3.sequence,2866.0
550.L3S162.s.3.sequence,2866.0
550.L3S275.s.3.sequence,2863.0
550.L3S60.s.3.sequence,2853.0
550.L3S151.s.3.sequence,2824.0
550.L3S243.s.3.sequence,2818.0
550.L3S63.s.3.sequence,2818.0
550.L3S101.s.3.sequence,2802.0
550.L3S105.s.3.sequence,2798.0
550.L3S104.s.3.sequence,2789.0
550.L3S346.s.3.sequence,2781.0
550.L3S83.s.3.sequence,2771.0
550.L3S299.s.3.sequence,2769.0
550.L3S145.s.3.sequence,2768.0
550.L3S68.s.3.sequence,2766.0
550.L3S135.s.3.sequence,2758.0
550.L3S36.s.3.sequence,2755.0
550.L3S203.s.3.sequence,2742.0
550.L3S61.s.3.sequence,2740.0
550.L3S103.s.3.sequence,2738.0
550.L3S245.s.3.sequence,2735.0
550.L3S163.s.3.sequence,2727.0
550.L3S125.s.3.sequence,2714.0
550.L3S340.s.3.sequence,2711.0
550.L3S334.s.3.sequence,2710.0
550.L3S29.s.3.sequence,2703.0
550.L3S97.s.3.sequence,2696.0
550.L3S251.s.3.sequence,2683.0
550.L3S186.s.3.sequence,2670.0
550.L3S118.s.3.sequence,2670.0
550.L3S140.s.3.sequence,2645.0
550.L3S85.s.3.sequence,2645.0
550.L3S132.s.3.sequence,2640.0
550.L3S108.s.3.sequence,2604.0
550.L3S99.s.3.sequence,2601.0
550.L3S119.s.3.sequence,2599.0
550.L3S116.s.3.sequence,2594.0
550.L3S149.s.3.sequence,2576.0
550.L3S190.s.3.sequence,2565.0
550.L3S173.s.3.sequence,2563.0
550.L3S106.s.3.sequence,2559.0
550.L3S219.s.3.sequence,2556.0
550.L3S171.s.3.sequence,2554.0
550.L3S221.s.3.sequence,2545.0
550.L3S100.s.3.sequence,2529.0
550.L3S166.s.3.sequence,2513.0
550.L3S235.s.3.sequence,2480.0
550.L3S133.s.3.sequence,2476.0
550.L3S102.s.3.sequence,2468.0
550.L5S38.s.5.sequence,2452.0
550.L3S128.s.3.sequence,2447.0
550.L3S176.s.3.sequence,2435.0
550.L3S136.s.3.sequence,2423.0
550.L3S134.s.3.sequence,2395.0
550.L3S138.s.3.sequence,2384.0
550.L3S158.s.3.sequence,2343.0
550.L3S230.s.3.sequence,2342.0
550.L3S179.s.3.sequence,2326.0
550.L3S74.s.3.sequence,2321.0
550.L3S237.s.3.sequence,2307.0
550.L3S154.s.3.sequence,2283.0
550.L3S187.s.3.sequence,2271.0
550.L3S109.s.3.sequence,2252.0
550.L3S143.s.3.sequence,2250.0
550.L3S110.s.3.sequence,2246.0
550.L3S124.s.3.sequence,2244.0
550.L3S126.s.3.sequence,2238.0
550.L3S206.s.3.sequence,2218.0
550.L3S159.s.3.sequence,2212.0
550.L3S139.s.3.sequence,2171.0
550.L3S170.s.3.sequence,2171.0
550.L3S142.s.3.sequence,2167.0
550.L3S167.s.3.sequence,2155.0
550.L3S155.s.3.sequence,2136.0
550.L3S115.s.3.sequence,2019.0
550.L3S172.s.3.sequence,1936.0
550.L3S107.s.3.sequence,1911.0
550.L3S164.s.3.sequence,1818.0
550.L3S131.s.3.sequence,1817.0
550.L3S165.s.3.sequence,1816.0
550.L5S55.s.5.sequence,1717.0
550.L5S79.s.5.sequence,1536.0
550.L5S52.s.5.sequence,1491.0
550.L3S148.s.3.sequence,1434.0
550.L3S130.s.3.sequence,1335.0
550.L3S183.s.3.sequence,1045.0
550.L4S210.s.4.sequence,1016.0
550.L3S188.s.3.sequence,893.0
550.L4S211.s.4.sequence,775.0
550.L5S31.s.5.sequence,695.0
550.L4S212.s.4.sequence,685.0
550.L5S32.s.5.sequence,685.0
550.L3S72.s.3.sequence,610.0
550.L5S7.s.5.sequence,267.0
550.L3S229.s.3.sequence,238.0
550.L3S232.s.3.sequence,90.0
550.L5S78.s.5.sequence,86.0
